ID,SalesOrder#,Billing Dt,Bookings Amount,Bookings Quantity,Material #,Deal Type,Product Type,Reseller #,End Cust #,Contract Start,Contract End,BOARD_GEO,BOARD_PROD_FAMILY,First Year Bkg Amt Commissionable,AccountID
1622,491337,2017-04-13 00:00:00.000,40.8,8,310-MA-AVRCCS,Volume,MNT,65300,65821,2017-04-13 00:00:00.000,2018-04-12 00:00:00.000,Americas,Avalanche,40.8,
1617,491335,2017-04-13 00:00:00.000,1173,100,120-MA-WIBST0,Renewal,MNT,65300,68072,2017-04-13 00:00:00.000,2018-04-12 00:00:00.000,Americas,Mobile Middleware,1173,
2154,488283,2017-03-13 00:00:00.000,59312,2200,DSK GSP 12 F,Renewal,MNT,96793,95606,2016-12-31 00:00:00.000,2018-06-29 00:00:00.000,Americas,UPM,39722.72,
3810236,390291,2013-06-13 00:00:00.000,987.46,20,120-MA-WIBST3,Volume,MNT,65327,67845,2013-06-13 00:00:00.000,2018-06-12 00:00:00.000,EMEA,Mobile Middleware,197.49,
137,439721,2015-07-01 00:00:00.000,687.75,15,S-STDSV3PSSS-C-R,Renewal,MNT,73924,83387,2014-08-05 00:00:00.000,2018-06-30 00:00:00.000,EMEA,PROTECT,176.16,
130,439717,2015-07-01 00:00:00.000,261234.55,11820,LDMSPMA-M,New,MNT,69043,83696,2015-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Systems Management,87078.18,
260009880,USA-52591,2017-04-10 00:00:00.000,487.22,1350,EOIMT0003,Renewal,MNT,,582312,2017-04-09 00:00:00.000,2018-04-08 00:00:00.000,Americas,HT UEM,487.22,
959,495355,2017-06-07 00:00:00.000,69.2,10,S-PP-P-TLSS-C,Volume,SUB,57767,77897,2017-06-07 00:00:00.000,2018-06-06 00:00:00.000,EMEA,PROTECT,69.2,
956,495354,2017-06-07 00:00:00.000,132,5,120-MA-GENTN2,New,MNT,65324,84910,2017-06-07 00:00:00.000,2018-06-06 00:00:00.000,Americas,Emulation,132,
954,495353,2017-06-07 00:00:00.000,6800,1700,S-SPMSSC-G-TLSS-C1,Volume,SUB,72874,85816,2017-06-07 00:00:00.000,2018-06-06 00:00:00.000,Americas,Shavlik Patch,6800,
4705,505880,2017-09-21 00:00:00.000,1630,250,DCCMT0001,Renewal,MNT,113527,113527,2017-06-18 00:00:00.000,2018-06-17 00:00:00.000,Americas,HT Security,1630,
4706,505880,2017-09-21 00:00:00.000,3586,550,DCCMT0001,Renewal,MNT,113527,113527,2017-06-18 00:00:00.000,2018-06-17 00:00:00.000,Americas,HT Security,3586,
316,503924,2017-09-01 00:00:00.000,2637.5,1,110-MA-STSV40,Renewal,MNT,67339,67339,2017-05-18 00:00:00.000,2018-05-17 00:00:00.000,EMEA,Mobile Middleware,2637.5,
7070,498067,2017-06-30 00:00:00.000,183.6,27,310-MA-AVAVRC,Renewal,MNT,65229,84105,2017-11-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,183.6,
415,492618,2017-05-02 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,Americas,Security Management,2.52,
416,492618,2017-05-02 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,Americas,Security Management,2.52,
417,492618,2017-05-02 00:00:00.000,7.56,3,LDPM-S,Volume,SUB,1036,74333,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,Americas,Security Management,7.56,
261755340,USA-52731,2017-04-17 00:00:00.000,2163.23,1,HPKMT0002,Renewal,MNT,,512864,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,HT ITSM,2163.23,
261755350,USA-52731,2017-04-17 00:00:00.000,2029.29,1,HSSMT0003,Renewal,MNT,,512864,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,HT ITSM,2029.29,
272197610,UKD-17180,2017-05-22 00:00:00.000,537.8033,25,HESSV0001,Volume,SUB,572189,572390,2017-05-23 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT Security,487.09,
3137,493860,2017-05-18 00:00:00.000,1583.55,135,120-MA-WIBST0,Volume,MNT,65209,69129,2017-05-18 00:00:00.000,2018-05-17 00:00:00.000,Japan,Mobile Middleware,1583.55,
3134,493858,2017-05-18 00:00:00.000,60480,4500,DSK GSP 12 T,Renewal,MNT,92696,92696,2017-06-28 00:00:00.000,2018-06-27 00:00:00.000,Americas,UPM,60480,
260493310,UKD-16919,2017-04-12 00:00:00.000,4801.072,2000,DCCMT0001,Renewal,MNT,571495,571639,2017-05-03 00:00:00.000,2018-05-02 00:00:00.000,EMEA,HT Security,4801.07,
506,492655,2017-05-03 00:00:00.000,6760,650,LDMSPMA-M,Renewal,MNT,30809,51405,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Systems Management,6760,
507,492655,2017-05-03 00:00:00.000,11085,750,LDSS-S,Renewal,SUB,30809,51405,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Security Management,11085,
504,492654,2017-05-03 00:00:00.000,944.41,150,AM GSP 12 F,Renewal,MNT,93607,94605,2017-05-17 00:00:00.000,2018-05-16 00:00:00.000,EMEA,Appsense Security,944.41,
4375,494430,2017-05-26 00:00:00.000,178.17,200,LDPATCHPMA-M,Renewal,MNT,30864,91314,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,EMEA,Security Management,178.17,
4376,494430,2017-05-26 00:00:00.000,921.67,200,LDPM-S,Renewal,SUB,30864,91314,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,EMEA,Security Management,921.67,
152,492535,2017-05-02 00:00:00.000,720,50,S-STDSVPSSS-F-R,Renewal,MNT,70599,71877,2017-04-30 00:00:00.000,2018-04-29 00:00:00.000,Americas,PROTECT,720,
,1780111,2017-07-24 00:00:00.000,9342,12000,RESMENTSA1,Renewal,MNT,6170,6170,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,Res-UEM,9342,
,1780111,2017-07-24 00:00:00.000,23356,12000,RESMENTSA1,Renewal,MNT,6170,6170,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,Res-UEM,23356,
,1720601,2017-04-06 14:00:00.000,88.94856387515077,5,RESWGNSA1,Renewal,MNT,6356,8588,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,88.95,
3739,496604,2017-06-20 00:00:00.000,9688,1384,S-STDWSPSSS-C-R,Renewal,MNT,77486,77486,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,PROTECT,9688,
3740,496604,2017-06-20 00:00:00.000,6000,400,S-STDSVPSSS-C-R,Renewal,MNT,77486,77486,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,PROTECT,6000,
,1790049,2017-05-16 14:00:00.000,1041.379454465363,50,RESWGCSA1,New,MNT,5649,5649,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,Res-UEM,1041.38,
6594,497838,2017-06-29 00:00:00.000,10.2,1,310-MA-AVAVRC,Volume,MNT,65186,85086,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,Americas,Avalanche,10.2,
4938,497121,2017-06-26 00:00:00.000,0.02,2,310-MA-AVRC10,New,MNT,65205,74148,2017-06-26 00:00:00.000,2018-06-25 00:00:00.000,EMEA,Avalanche,0.02,
,1740195,2017-06-30 14:00:00.000,36836.25,11000,RESMENTPSA1,New,MNT,6074,10767,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-UEM,36836.25,
,1740195,2017-06-30 14:00:00.000,14734.5,11000,RESMENTPSA1,New,MNT,6074,10767,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-UEM,14734.5,
,1740195,2017-06-30 14:00:00.000,36836.25,11000,RESMENTPSA1,New,MNT,6074,10767,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-UEM,36836.25,
3559,505375,2017-09-18 00:00:00.000,440.4,120,HPEMT0001,Volume,MNT,3856,113379,2017-08-21 00:00:00.000,2018-04-30 00:00:00.000,Americas,HT Security,440.4,
3600,496537,2017-06-20 00:00:00.000,3758.26,1100,LDAV-S,Renewal,SUB,71863,33068,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Security Management,3758.26,
3601,496537,2017-06-20 00:00:00.000,17743.93,1100,LDSS-S,Renewal,SUB,71863,33068,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Security Management,17743.93,
3597,496536,2017-06-20 00:00:00.000,17550.5,550,LDSUM-M,Renewal,MNT,31302,31302,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,User Management,17550.5,
2999,492018,2017-04-25 00:00:00.000,86.94,15,LDAV-S,Renewal,SUB,30990,58494,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Japan,Security Management,86.94,
3000,492018,2017-04-25 00:00:00.000,235.43,15,LDSS-S,Renewal,SUB,30990,58494,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Japan,Security Management,235.43,
2994,492015,2017-04-25 00:00:00.000,736,46,S-STDSVPSSS-C-R,Renewal,MNT,77720,77720,2017-05-27 00:00:00.000,2018-05-26 00:00:00.000,Americas,PROTECT,736,
2995,492015,2017-04-25 00:00:00.000,2032,254,S-STDWSPSSS-C-R,Renewal,MNT,77720,77720,2017-05-27 00:00:00.000,2018-05-26 00:00:00.000,Americas,PROTECT,2032,
2594,496085,2017-06-15 00:00:00.000,12286.89,1000,LDMSPMA-M,Renewal,MNT,83272,33169,2017-04-16 00:00:00.000,2018-04-15 00:00:00.000,EMEA,Systems Management,12286.89,
2592,496084,2017-06-15 00:00:00.000,866.61,150,LDMSSMBPMA-M,Renewal,MNT,74479,91238,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Systems Management,866.61,
699,501002,2017-08-03 00:00:00.000,2420,10,HETMT0003,Volume,MNT,109328,109328,2017-08-03 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT ITSM,2420,
,1720685,2017-04-21 14:00:00.000,250.0175849463697,10,RESWGCSA1,New,MNT,200,2286,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Res-UEM,250.02,
5944,489950,2017-03-29 00:00:00.000,94.72,100,ENDSA-M,New,MNT,105458,105472,2017-04-06 00:00:00.000,2018-04-05 00:00:00.000,China,Security Management,94.72,
5945,489950,2017-03-29 00:00:00.000,923.11,100,LDSS-S,New,SUB,105458,105472,2017-04-06 00:00:00.000,2018-04-05 00:00:00.000,China,Security Management,923.11,
780,492800,2017-05-04 00:00:00.000,209.09,29,310-MA-AVH1AD,Volume,MNT,67169,67169,2017-05-04 00:00:00.000,2018-05-03 00:00:00.000,Americas,Avalanche,209.09,
777,492798,2017-05-04 00:00:00.000,720,50,S-STD-SV-P-SSS-F,New,MNT,70599,105938,2017-05-04 00:00:00.000,2018-05-03 00:00:00.000,Americas,PROTECT,720,
773,492797,2017-05-04 00:00:00.000,288,20,S-STDSVPSSS-C-R,Renewal,MNT,70794,75135,2017-06-19 00:00:00.000,2018-06-18 00:00:00.000,Americas,PROTECT,288,
774,492797,2017-05-04 00:00:00.000,972,135,S-STDWSPSSS-C-R,Renewal,MNT,70794,75135,2017-06-19 00:00:00.000,2018-06-18 00:00:00.000,Americas,PROTECT,972,
775,492797,2017-05-04 00:00:00.000,1240,155,S-PPPTLSS-C-R,Renewal,SUB,70794,75135,2017-06-19 00:00:00.000,2018-06-18 00:00:00.000,Americas,PROTECT,1240,
772,492796,2017-05-04 00:00:00.000,10,1,310-MA-AVH1AD,New,MNT,105935,105935,2017-05-04 00:00:00.000,2018-05-03 00:00:00.000,Americas,Avalanche,10,
4044,494273,2017-05-24 00:00:00.000,2775,300,LDPM-S,Renewal,SUB,31245,44732,2017-06-11 00:00:00.000,2018-06-10 00:00:00.000,Americas,Security Management,2775,
4038,494272,2017-05-24 00:00:00.000,1767.26,22,NAU-MA-1504,Renewal,MNT,80477,81103,2014-12-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Naurtech,505.13,
4039,494272,2017-05-24 00:00:00.000,1914,25,NAU-MA-1504,Renewal,MNT,80477,81103,2015-02-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Naurtech,574.99,
4040,494272,2017-05-24 00:00:00.000,137.7,2,NAU-MA-1504,Renewal,MNT,80477,81103,2015-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Naurtech,45.9,
4041,494272,2017-05-24 00:00:00.000,631.1,10,NAU-MA-1504,Renewal,MNT,80477,81103,2015-09-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Naurtech,229.66,
4042,494272,2017-05-24 00:00:00.000,7.65,1,NAU-MA-1504,Renewal,MNT,80477,81103,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Naurtech,7.65,
4036,494271,2017-05-24 00:00:00.000,5349,300,LDMSPMA-M,Renewal,MNT,31245,36407,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Systems Management,5349,
4820799,417710,2014-08-25 00:00:00.000,15.3,3,120-MA-646970,New,MNT,67321,67321,2014-07-01 00:00:00.000,2018-06-30 00:00:00.000,AMERICAS,Emulation,3.83,
274569630,UKD-17236,2017-05-30 00:00:00.000,8204.8678,29000,HTCSV0003,Renewal,SAS,572314,582613,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT ITSM,8204.87,
274600810,FRA-3305,2017-05-30 00:00:00.000,3643.5161,9,HTPCF0015,Renewal,MNT,571494,582370,2017-04-22 00:00:00.000,2018-04-21 00:00:00.000,EMEA,HT ITSM,3643.52,
286845680,GER-22720,2017-06-29 00:00:00.000,7328.091,45,ISMCF0002,Renewal,MNT,510003,519034,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT ITSM,7328.09,
286845690,GER-22720,2017-06-29 00:00:00.000,1148.2572,1,ISKMT0013,Renewal,MNT,510003,519034,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT ITSM,1148.26,
287809530,UKD-17497,2017-06-30 00:00:00.000,182.5327,60,HPEMT0001,New,MNT,572003,584108,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT Security,182.53,
4421,494456,2017-05-26 00:00:00.000,7.88,1,LDMSPMA-M,Volume,MNT,30940,52764,2017-05-30 00:00:00.000,2018-05-29 00:00:00.000,EMEA,Systems Management,7.88,
4413,494454,2017-05-26 00:00:00.000,72,10,S-STD-WS-P-SSS-C,Volume,MNT,70599,104247,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,Americas,PROTECT,72,
4417,494454,2017-05-26 00:00:00.000,144,10,S-STD-SV-P-SSS-C,Volume,MNT,70599,104247,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,Americas,PROTECT,144,
6503,497803,2017-06-29 00:00:00.000,168.3,6,120-MA-GENTN2,Volume,MNT,65229,65581,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,Americas,Emulation,168.3,
,1780055,2017-04-11 14:00:00.000,959.2199375300389,160,RESMENTSA1,New,MNT,3135,4904,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Res-UEM,959.22,
3895378,394609,2013-08-29 00:00:00.000,1110,74,120-MA-646970,New,MNT,67321,67321,2013-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Emulation,222,
2327,495988,2017-06-14 00:00:00.000,23575,4100,LDMSPMA-M,Renewal,MNT,30809,32135,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Systems Management,23575,
2328,495988,2017-06-14 00:00:00.000,1257,300,LDPM-S,Volume,SUB,30809,32135,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Security Management,1257,
3360,434739,2015-04-28 00:00:00.000,72.94,1,120-MA-GENT23,New,MNT,65200,82853,2015-04-28 00:00:00.000,2018-04-27 00:00:00.000,EMEA,Emulation,24.31,
123,439716,2015-07-01 00:00:00.000,670.4,1,S-CSL3GSSS-C-R,Renewal,MNT,73924,83387,2015-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,PROTECT,223.47,
270249110,GER-22361,2017-05-16 00:00:00.000,15460.5706,2300,ENTCF0053,Renewal,MNT,,900590,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,15460.57,
,GER-22361,2017-05-16 00:00:00.000,11431.8006,5500,HPLMT0001,Renewal,MNT,,900590,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,11431.8,
1210,495465,2017-06-08 00:00:00.000,6412.05,750,LDMS-M-UPG,Volume,MNT,30975,56689,2017-06-07 00:00:00.000,2018-06-06 00:00:00.000,EMEA,Systems Management,6412.05,
1204,495462,2017-06-08 00:00:00.000,264.99,10,120-MA-GENTN2,Volume,MNT,65325,69256,2017-06-08 00:00:00.000,2018-06-07 00:00:00.000,EMEA,Emulation,264.99,
,SO119810,2015-04-22 00:00:00.000,983.1799999999999,35,ACM,Renewal,MNT,568197,574740,2015-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT Security,327.73,
,SO119810,2015-04-22 00:00:00.000,702.1799999999999,25,ACM,Renewal,MNT,568197,574740,2015-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT Security,234.06,
1100,504307,2017-09-07 00:00:00.000,268.08,8,SDANFXD-M,Volume,MNT,57557,75824,2017-09-01 00:00:00.000,2018-05-01 00:00:00.000,EMEA,Service Desk,268.08,
118,494946,2017-06-01 00:00:00.000,4786.16,700,LDMSPMA-M,Volume,MNT,93163,65000,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,EMEA,Systems Management,4786.16,
,1740195,2017-06-30 14:00:00.000,-14630.89,11000,RESMENTPSA1,New,MNT,6074,10767,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-UEM,-14630.89,
4650,494525,2017-05-29 00:00:00.000,24,7,310-MA-AVRC10,Volume,MNT,75844,69670,2017-05-29 00:00:00.000,2018-05-28 00:00:00.000,EMEA,Avalanche,24,
4841,60050335,2015-08-26 00:00:00.000,-841.13,-36,310-MA-AVAVR3,Volume,MNT,65361,78419,2015-05-21 00:00:00.000,2018-05-20 00:00:00.000,EMEA,Avalanche,-280.38,
,1720724,2017-04-27 14:00:00.000,2384.836540510874,680,RESMWADSA1,New,MNT,110,110,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Res-ITSM,2384.84,
274900010,USA-53625,2017-05-31 00:00:00.000,904.09,65,PRWSV0001,Renewal,SUB,780707,572166,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,HT Security,904.09,
274910110,AUS-6035,2017-05-31 00:00:00.000,9992.1024,16,HTCSV0011,New,SAS,,583936,2017-05-31 00:00:00.000,2018-05-30 00:00:00.000,ROW,HT ITSM,9992.1,
274910130,AUS-6035,2017-05-31 00:00:00.000,5620.5576,6,HTCSV0017,New,SAS,,583936,2017-05-31 00:00:00.000,2018-05-30 00:00:00.000,ROW,HT ITSM,5620.56,
759,492791,2017-05-04 00:00:00.000,26.4,1,120-MA-GENTN2,Volume,MNT,65193,73835,2017-05-04 00:00:00.000,2018-05-03 00:00:00.000,Americas,Emulation,26.4,
757,492790,2017-05-04 00:00:00.000,25.5,3,310-MA-AVH1AD,Volume,MNT,65300,66392,2017-05-04 00:00:00.000,2018-05-03 00:00:00.000,Americas,Avalanche,25.5,
3732,494130,2017-05-23 00:00:00.000,1307.2,80,LDMSPMA-M,Renewal,MNT,31244,5643,2017-05-31 00:00:00.000,2018-05-30 00:00:00.000,Americas,Systems Management,1307.2,
3730,494128,2017-05-23 00:00:00.000,4320,300,S-STDSVPSSS-C-R,Renewal,MNT,72874,77019,2017-05-14 00:00:00.000,2018-05-13 00:00:00.000,Americas,PROTECT,4320,
3728,494126,2017-05-23 00:00:00.000,1440,100,S-STD-SV-P-SSS-C,New,MNT,72874,106175,2017-05-23 00:00:00.000,2018-05-22 00:00:00.000,Americas,PROTECT,1440,
3724,494124,2017-05-23 00:00:00.000,1440,100,S-STDSVPSSS-C-R,Renewal,MNT,72874,75411,2017-06-22 00:00:00.000,2018-06-21 00:00:00.000,Americas,PROTECT,1440,
3715,494117,2017-05-23 00:00:00.000,11.22,3,310-MA-AVH1AD,Volume,MNT,65320,70431,2017-05-23 00:00:00.000,2018-05-22 00:00:00.000,RoW,Avalanche,11.22,
3711,494116,2017-05-23 00:00:00.000,1760,110,S-STDSVPSSS-C-R,Renewal,MNT,77110,77110,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,PROTECT,1760,
582,495174,2017-06-05 00:00:00.000,20160,1400,S-STDSVPSSS-C-R,Renewal,MNT,72874,74966,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,PROTECT,20160,
580,495171,2017-06-05 00:00:00.000,33,1,120-MA-GENTN2,New,MNT,106347,106347,2017-06-05 00:00:00.000,2018-06-04 00:00:00.000,Americas,Emulation,33,
2213,499236,2017-07-17 00:00:00.000,1,2,310-MA-AVADAT,Volume,MNT,65205,65205,2017-06-15 00:00:00.000,2018-06-14 00:00:00.000,EMEA,Avalanche,1,
4988,494691,2017-05-30 00:00:00.000,1833.7,10,XTRCCASDM-M,Renewal,MNT,85719,90267,2017-06-03 00:00:00.000,2018-06-02 00:00:00.000,Americas,Xtraction,1833.7,
6401,490152,2017-03-30 00:00:00.000,400,50,S-PPPTLSS-C-R,Renewal,SUB,72874,76197,2017-04-03 00:00:00.000,2018-04-02 00:00:00.000,Americas,PROTECT,400,
5708,489835,2017-03-28 00:00:00.000,6897.1,1670,LDMSPMA-M,Renewal,MNT,64423,64423,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,Systems Management,6897.1,
5709,489835,2017-03-28 00:00:00.000,1488.08,2,SCNT-PMA-LDMG1000,Renewal,MNT,64423,64423,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,Systems Management,1488.08,
4966,497135,2017-06-26 00:00:00.000,0.05,5,310-MA-AVRC10,New,MNT,65205,65325,2017-06-26 00:00:00.000,2018-06-25 00:00:00.000,EMEA,Avalanche,0.05,
4964,497134,2017-06-26 00:00:00.000,0.02,2,310-MA-AVRC10,New,MNT,65205,74148,2017-06-26 00:00:00.000,2018-06-25 00:00:00.000,EMEA,Avalanche,0.02,
5375,497301,2017-06-27 00:00:00.000,240.19,80,LDMSSMBPMA-M,New,MNT,90844,106690,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,China,Systems Management,240.19,
5376,497301,2017-06-27 00:00:00.000,634.72,80,LDSS-S,New,SUB,90844,106690,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,China,Security Management,634.72,
4572,494510,2017-05-26 00:00:00.000,26.4,1,120-MA-GENTN2,Volume,MNT,65193,73835,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,Americas,Emulation,26.4,
4570,494509,2017-05-26 00:00:00.000,168.3,6,120-MA-GENTN2,Volume,MNT,69444,72354,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,Americas,Emulation,168.3,
127,492520,2017-05-02 00:00:00.000,363,100,LDMSPMA-M,Volume,MNT,57557,75824,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,EMEA,Systems Management,363,
,AUS-6010a,2017-05-31 00:00:00.000,-490.4768,75,HESCF0002,Migration,MNT,582264,578912,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,ROW,HT Security,-490.48,
,AUS-6010b,2017-05-31 00:00:00.000,490.4768,75,HESCF0002,Renewal,MNT,582264,578912,2017-05-26 00:00:00.000,2018-05-25 00:00:00.000,ROW,HT Security,490.48,
,USA-53013a,2017-05-31 00:00:00.000,-66722.17,3250,HESSV0001,New,SUB,,568914,2017-04-28 00:00:00.000,2018-06-26 00:00:00.000,Americas,HT Security,-57437.72,
,USA-53013b,2017-05-31 00:00:00.000,37245,3250,HESSV0001,Renewal,SUB,,568914,2017-04-28 00:00:00.000,2018-06-26 00:00:00.000,Americas,HT Security,32062.32,
,USA-53013c,2017-05-31 00:00:00.000,29477.17,3250,HESSV0001,New,SUB,,568914,2017-04-28 00:00:00.000,2018-06-26 00:00:00.000,Americas,HT Security,25375.39,
,USA-53331a,2017-05-31 00:00:00.000,-19027.59,66,HTPCF0012,Migration,MNT,505452,66398,2017-05-11 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,-19027.59,
1400,487909,2017-03-08 00:00:00.000,6573.6,83,120-MA-GENTN2,Renewal,MNT,65324,68493,2015-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Emulation,2191.2,
1401,487909,2017-03-08 00:00:00.000,882.96,104,310-MA-AVAVRC,Renewal,MNT,65324,68493,2017-05-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Avalanche,815.9,
2113,508546,2017-10-13 00:00:00.000,552.85,150,HTDCF0004,Volume,MNT,105180,116544,2017-10-12 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,552.85,0011300001uiH7zAAE
293874420,USA-54686,2017-08-01 00:00:00.000,540.84,6,GPRMT0001,Volume,MNT,999824,561474,2017-08-01 00:00:00.000,2018-04-20 00:00:00.000,Americas,Goldmine,540.84,
287044410,USA-54310,2017-06-30 00:00:00.000,4887.48,950,HLRMT0001,Renewal,MNT,780707,567403,2017-06-17 00:00:00.000,2018-06-16 00:00:00.000,Americas,HT UEM,4887.48,
5758,489859,2017-03-29 00:00:00.000,2372.85,200,EM SSP 12 F,Renewal,MNT,94100,101498,2017-04-27 00:00:00.000,2018-04-26 00:00:00.000,EMEA,UPM,2372.85,
198874320,USA-47582,2016-09-21 00:00:00.000,5523.44,400,HESCF0002,Volume,MNT,,573415,2016-09-21 00:00:00.000,2018-06-29 00:00:00.000,Americas,HT Security,3120.83,
4673,439136,2015-06-25 00:00:00.000,9216,1,SDSAASENT-S,New,SUB,3856,37580,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,Service Desk,0,
264591430,GER-22227,2017-04-28 00:00:00.000,771.0048,250,HLDMT0003,Renewal,MNT,568090,565921,2017-05-29 00:00:00.000,2018-05-28 00:00:00.000,EMEA,HT UEM,771,
264591610,GER-22226,2017-04-27 00:00:00.000,3864.7901,20,HTPCF0008,Renewal,MNT,519758,565158,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,HT ITSM,3864.79,
,GER-22226,2017-04-27 00:00:00.000,579.7207,2,HTPCF0003,Renewal,MNT,519758,565158,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,HT ITSM,579.72,
3407,509180,2017-10-19 00:00:00.000,6.94,2,310-MA-AVAVRC,Renewal,MNT,65209,69154,2018-02-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,6.94,001a000001GZOtEAAX
3408,509180,2017-10-19 00:00:00.000,5.56,2,310-MA-AVAVRC,Renewal,MNT,65209,69154,2018-03-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,5.56,001a000001GZOtEAAX
3409,509180,2017-10-19 00:00:00.000,4573.17,549,310-MA-AVAVRC,Renewal,MNT,65209,69154,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,4573.17,001a000001GZOtEAAX
5150005,425659,2014-12-18 00:00:00.000,22463.53,700,LDMSPMA-M,Volume,MNT,30861,32528,2015-01-31 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Systems Management,6580.41,
3712,494116,2017-05-23 00:00:00.000,1122,3,S-CSLPSSS-C-R,Renewal,MNT,77110,77110,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,PROTECT,1122,
